Smiles,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
O=c1[nH]c(N2CCCCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,7.37,13.273457183799446,13.273457183799446,0.21928295508337037,-1.0741744876963135,0.3895808566954686,26.03125,457.55600000000015,430.3400000000002,457.178375344,170,0.26429885122697366,-0.39598265080506273,0.39598265080506273,0.26429885122697366,1.125,1.90625,2.625,32.13354006908058,10.081266610635069,2.4138957530092098,-2.278555006913591,2.3470752900518868,-2.368824129487651,7.212620078843284,0.004457213508403808,3.3510943577297243,1.5763302247355444,1125.6738415328055,22.241911729260266,17.56832777575032,18.384824356678045,15.54604519330777,11.036257777166556,11.852754358094282,8.557963915170735,9.588612797097097,6.428705920906129,7.482600514006046,4.623144756130973,5.631738452246635,-2.5299999999999994,33167617.258159116,21.322771131637843,8.778513174764695,3.875770020017434,188.32608923229466,25.536280519378927,22.492904354133092,0.0,5.948339280986494,5.559266895052008,0.0,9.77851570501903,4.9839785209472085,4.9839785209472085,11.336785877934737,12.13273413692322,37.81602062862726,25.614300822499462,22.362427850981625,15.319582184522117,33.31960857084162,0.0,14.951935562841626,5.917906046161393,43.933060096348605,29.91309311119488,34.61927235297027,10.571075188549761,15.775965229908817,11.766202058821523,0.0,11.336785877934737,68.21768612834637,0.0,5.917906046161393,25.683286491704038,29.060005457918262,0.0,20.787695822635122,134.60000000000002,24.167679650805958,20.11411936859394,0.0,12.166148859564926,28.758098870297292,42.568598314688536,11.336785877934737,0.0,24.26546827384644,20.184655376751223,4.9839785209472085,0.962615658968924,1.4078556993785165,27.65295949861426,34.037562943064565,0.8236996326818662,0.3972095510610112,7.138022587853659,1.4933683262215152,1.4200394354890198,0.0,0.5,32,5,9,1,1,2,1,2,3,9,5,10,5,1,1,2,5,1.5514000000000008,124.15280000000001,0,3,3,0,0,3,1,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CN1CCN(c2nc(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,7.37,13.327373078861173,13.327373078861173,0.22571375718724962,-1.084684129569592,0.3551998745331054,26.242424242424242,472.57100000000025,444.3470000000002,472.18927437599996,176,0.26429886073403014,-0.39598265080506273,0.39598265080506273,0.26429886073403014,1.1515151515151516,1.9090909090909092,2.606060606060606,32.133540143661364,10.081290166502026,2.4141246784627626,-2.326755150900001,2.34571488764586,-2.454613830667259,7.212621672464063,0.00445716998339624,3.350064242608938,1.562116211288595,1158.0879238586735,23.112155217263343,18.308434590063726,19.124931170991452,15.939892043425118,11.115926904700187,11.932423485627913,8.800579668674526,9.831228550600889,6.575919516406084,7.629814109506002,4.535686693675566,5.544280389791229,-2.57,46872571.25328963,22.2335305315419,8.993131272365169,4.220898481652548,194.08592290249806,30.4361902502294,22.492904354133092,0.0,5.948339280986494,5.559266895052007,0.0,9.77851570501903,4.9839785209472085,4.9839785209472085,11.336785877934737,12.13273413692322,25.60122774252642,38.70381363432461,22.362427850981625,15.319582184522117,33.31960857084162,0.0,19.8518452936921,5.917906046161393,24.670595227570573,50.05027790569721,34.61927235297027,10.571075188549761,15.775965229908815,11.766202058821523,0.0,11.336785877934737,93.2547806536992,0.0,5.917906046161393,6.4208216229260096,29.060005457918262,0.0,20.787695822635122,137.84,24.167679650805958,20.11411936859394,0.0,12.166148859564924,28.758098870297292,36.39564625773566,11.336785877934737,0.0,29.165378004696915,27.232327359428414,4.9839785209472085,0.9561686127491505,1.4014782889101969,29.8985542690111,34.087708656318725,0.7899124451586577,0.343776015801178,7.112321477473062,-1.7710872870982894,2.957864361490075,2.0566364935194716,0.5,33,5,10,1,1,2,1,2,3,10,5,11,5,1,1,2,5,0.3129000000000009,127.79880000000004,0,3,3,0,0,3,1,0,0,0,0,0,0,4,2,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
COc1cc2ncccc2cc1NC(=O)c1cnn2cccnc12,7.37,12.61778234441925,12.61778234441925,0.30070342025699137,-0.30070342025699137,0.6273690091920073,10.875,319.324,306.2200000000001,319.10692465600005,118,0.2607515401794041,-0.49449570734918846,0.49449570734918846,0.2607515401794041,1.2083333333333333,2.0833333333333335,2.9583333333333335,16.466465584109685,10.147411955022955,2.158878437813026,-2.106615645216121,2.294122079167255,-2.125437533349151,6.090729383047079,0.10230052581680346,3.0501734467078827,1.7397082715992385,1057.166585660776,16.518297090128677,12.801503385634193,12.801503385634193,11.75835149307306,7.28549667406852,7.28549667406852,5.148831803213416,5.148831803213416,3.696386743169684,3.696386743169684,2.5447523516521864,2.5447523516521864,-3.48,613051.3108803707,14.133910870470636,5.618497654977582,2.3181840531786895,136.47053350570474,10.05365155780638,11.3129633249809,5.647177220767728,0.0,5.907179729351506,0.0,9.77851570501903,9.499376414562832,5.098681808301038,0.0,6.06636706846161,18.19910120538483,30.043121997765635,24.510728105190434,9.53140013787187,28.14466815688385,0.0,19.582036743811077,0.0,0.0,12.426586145283864,60.682661120457354,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,0.0,32.599014014440115,0.0,0.0,10.357988675768818,55.11920962876036,0.0,16.550102152848783,81.41,0.0,4.794537184071822,0.0,5.907179729351506,22.64752682043219,10.902924932081056,6.196843571613076,42.34846028665561,18.19910120538483,20.383427454201787,4.736862953800049,6.920020366171159,0.0,21.09739923478064,7.897931596638758,2.253369675158096,0.24002167842445665,9.14131186721194,6.5643889237666295,0.0,1.552223324514991,0.058823529411764705,24,1,7,0,0,0,1,3,4,6,1,7,3,0,0,0,4,2.5384,89.23520000000002,0,0,0,0,0,4,0,0,0,0,1,1,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
O=c1[nH]c(N2CCOC(CO)C2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,7.37,13.281686350466112,13.281686350466112,0.06610027570941646,-0.2898666173693234,0.4688764071681298,22.032258064516128,442.5450000000002,416.33700000000016,442.17870969200004,164,0.26429886234502065,-0.3936042048348588,0.3936042048348588,0.26429886234502065,1.3225806451612903,2.225806451612903,3.032258064516129,32.13353999634071,10.080172099809872,2.255491113278607,-2.325725793836682,2.323843568682882,-2.4528281528021063,7.212617862572435,0.003134584309877002,3.228662192414048,1.5578559269705352,1076.9332905716326,21.20853153444066,17.13455511802156,17.951051698949286,15.207841235856241,10.659592464312974,11.4760890452407,7.90888654524626,8.939535427172626,5.694324081811848,6.748218674911764,4.083642396296671,5.092236092412331,-2.5299999999999994,23457263.999789633,20.376998277247036,8.912944394130959,4.287471132157305,183.03608702662092,25.376877287503895,16.388937966384788,0.0,5.948339280986494,5.559266895052008,0.0,9.77851570501903,4.9839785209472085,4.9839785209472085,11.336785877934737,12.13273413692322,31.519133788687814,25.676110046885686,29.534350950859498,9.843390348640755,33.31960857084162,0.0,20.268724166847957,0.0,24.98745046274828,49.60948788753294,34.61927235297027,10.571075188549761,21.092753833915147,11.766202058821523,0.0,11.336785877934737,71.59705972725473,4.736862953800049,0.0,12.841643245852019,29.060005457918262,0.0,20.787695822635122,115.4,0.0,9.901064578912528,0.0,24.31195607646119,42.03367202370936,36.14777669176253,11.336785877934737,0.0,29.165378004696915,15.617555728959871,14.704819995694464,6.576483195371946,1.4927878528464744,27.71095218140312,17.02990867369943,1.1250764926545054,1.0429871871588146,8.067105372534076,1.7994857066768137,3.3218800043214856,0.0,0.47619047619047616,31,4,9,0,2,2,1,2,3,9,4,10,5,0,2,2,5,1.4080000000000001,122.02490000000002,0,1,1,0,0,3,1,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OC[C@H]1C[C@@H](Nc2nc(Nc3ccnc(OC4CC4)c3)ncc2-c2ccc3ccccc3n2)[C@H](O)[C@@H]1O,7.36,10.616050470617605,10.616050470617605,0.2089509164499801,-1.0525316008356584,0.24475156682941768,23.216216216216218,500.5590000000002,472.3350000000003,500.217203376,190,0.22866964633196366,-0.47429370683821204,0.47429370683821204,0.22866964633196366,0.972972972972973,1.837837837837838,2.6486486486486487,16.502203468203138,10.080420170784066,2.4112495135818226,-2.205497386632016,2.333267821606176,-2.353745601316072,5.83282625708909,0.004457945358612329,3.6937432046816188,1.332216192135468,1414.8129839880578,25.35479590438263,20.027424621554147,20.027424621554147,18.068014581162377,12.436474847472105,12.436474847472105,9.580419815642909,9.580419815642909,6.8243621233883545,6.8243621233883545,4.6172879035587275,4.6172879035587275,-3.8599999999999994,613647409.4829935,23.533302185610985,9.888678839823442,5.036242381539156,212.9746355629682,30.69002234633483,18.025795553331633,0.0,11.828327617421866,0.0,0.0,0.0,14.951935562841626,4.9839785209472085,0.0,24.26546827384644,37.46156607416286,42.058452711510434,28.91988742105798,20.056445138322168,28.356513265586145,0.0,19.935914083788834,5.917906046161393,43.61620486117089,17.24045917252558,60.92462369091903,17.137367822980828,15.370440161812711,17.453588333505085,5.879988336435371,0.0,66.21611822521673,0.0,5.917906046161393,19.26246486877803,60.92462369091903,0.0,22.160304418626517,145.54,24.167679650805958,15.319582184522117,0.0,12.71084835226122,35.32439150472836,29.431954452616637,0.0,24.52642128014937,36.39820241076966,20.60153424990708,14.704819995694464,5.786223636421216,0.0,18.27806410627992,38.040049239870584,2.8852728398422296,0.9146410610172535,14.824147551437564,3.9805524815812126,-0.2089509164499801,0.0,0.3333333333333333,37,5,10,2,0,2,1,3,4,10,5,10,8,2,0,2,6,2.886100000000001,138.55579999999992,0,3,3,0,0,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
CN(C)[C@H]1CC[C@H](Oc2ncnc3[nH]cc(C4CCOCC4)c23)CC1,7.36,6.365588624338624,6.365588624338624,0.2562399743848154,0.2562399743848154,0.9232324599155238,25.56,344.45900000000023,316.23500000000007,344.221226136,136,0.2261663675685601,-0.4737859488207711,0.4737859488207711,0.2261663675685601,1.08,1.84,2.56,16.49736747962087,9.912568339853522,2.2647863716014225,-2.3223328954667464,2.363623773847829,-2.3511190290277737,5.848618505915344,0.08537850444470346,3.080460022704184,1.5418167212296845,700.5120464973934,17.225403871315223,15.201742962868114,15.201742962868114,12.220346690612276,9.448929277126048,9.448929277126048,7.545086389308297,7.545086389308297,5.779009153350191,5.779009153350191,4.214607006489311,4.214607006489311,-1.6600000000000001,995358.2425361759,16.789418243644093,7.296647595353457,3.506495914933616,148.48103334345404,19.357614159397784,18.07846368328057,0.0,5.879988336435371,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,64.10163124076884,25.452448329786876,5.386224214464796,9.473725907600098,11.033401435232523,0.0,19.8518452936921,0.0,56.58864300061373,27.309107894380215,18.087615138074614,5.879988336435371,4.736862953800049,0.0,5.879988336435371,0.0,59.306760404968585,4.736862953800049,0.0,50.00628727541445,12.524163646377618,0.0,11.033401435232523,63.269999999999996,0.0,0.0,0.0,6.103966387748303,11.959746875309353,55.81044019239776,18.405094737549014,6.3273200747645415,0.0,40.144032830659555,9.473725907600098,11.879792255955607,0.0,14.523347046087014,1.0732713424876126,2.1706915049970616,1.2512704932753635,0.6762282352487978,10.600898963350259,1.6582740539421357,4.332892771322814,0.6842105263157895,25,1,6,1,1,2,0,2,2,5,1,6,4,1,1,2,4,3.1035000000000013,97.04170000000006,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)cc1OC,7.36,13.17446289147227,13.17446289147227,0.3325711579652775,-0.3325711579652775,0.41397111093419453,10.911764705882353,454.4900000000002,432.31400000000025,454.175338564,170,0.26180429917634723,-0.49286954248758036,0.49286954248758036,0.26180429917634723,1.0,1.7941176470588236,2.5588235294117645,16.507827303917512,10.124559547761255,2.187559904431475,-2.087529988903984,2.331355240781443,-2.149048014088342,6.0761319282420425,0.1022659301723972,3.4850977133131193,1.5700101670554876,1486.6200149481344,23.656125291633362,18.889016079166893,18.889016079166893,16.567213243362943,10.563592821824507,10.563592821824507,7.6321704863826465,7.6321704863826465,5.432733134427844,5.432733134427844,3.6605828500835,3.6605828500835,-4.659999999999999,95592577.89377531,21.19964606718728,8.701589191350964,3.833763546150469,195.13407232041206,14.790514511606428,11.381314269532023,17.14620088733554,0.0,5.907179729351506,0.0,4.794537184071822,14.181179349708017,10.197363616602075,0.0,17.696185628620217,43.321939610460284,24.02350570338476,31.797752923700166,14.268263091671919,17.37221972795426,0.0,24.378542966310093,0.0,6.923737199690624,19.536383686561397,84.31473731438773,28.443789427796826,14.790514511606428,5.817862777835028,11.49902366656781,0.0,44.505317778216664,0.0,6.923737199690624,15.921440167465814,73.18783433099372,0.0,22.591942981996745,95.57,0.0,4.794537184071822,0.0,5.907179729351506,34.221443151716024,16.814289258077554,6.196843571613076,41.876850123003635,55.4546737473835,15.399448933254575,14.572407715901136,14.040053294645993,0.0,17.448267354600603,11.953841783612082,4.2523765502444135,1.3897888988819596,17.025130786403405,4.864933307312664,2.0166640053189266,3.175610685646622,0.12,34,1,9,0,0,0,2,3,5,8,1,9,6,0,0,0,5,4.159920000000002,127.7812,0,0,0,0,0,5,0,0,0,0,1,1,0,5,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1nnc(-c2cnc(Nc3ccc4c(c3)C(C)(C)OC4=O)nc2N[C@H](CO)c2ccccc2)o1,7.36,12.101516911868071,12.101516911868071,0.1597097456484946,-0.7208489103825364,0.33689301671797994,14.8,472.50500000000017,448.3130000000003,472.185903248,178,0.33893310359551254,-0.45114098331419844,0.45114098331419844,0.33893310359551254,1.0857142857142856,1.8857142857142857,2.6,16.55880643247984,9.953790097077702,2.3731524707811387,-2.195566896079385,2.3753854519780684,-2.1693409903782945,5.949551539769279,0.00954374867913324,3.374501747096392,1.4966334887893937,1385.9848276202365,24.578775022443732,19.441422321974187,19.441422321974187,16.835668320697813,11.086072539157401,11.086072539157401,8.657497790400408,8.657497790400408,5.732769822987056,5.732769822987056,3.9676829081805756,3.9676829081805756,-4.31,110020905.16163193,22.48064067101431,8.80267964565406,4.4293392853379965,200.9618495901664,24.89411849370676,11.418913588818716,0.0,11.839063203012403,5.890723922025908,5.969305287951849,0.0,9.77851570501903,4.9839785209472085,10.197363616602075,30.33183534230805,37.61002709646307,24.371418537684256,23.77562577705487,19.055078469765924,23.422893621456932,0.0,20.16532065849649,0.0,32.41410323920352,17.24045917252558,77.30885851642286,11.454175413722904,10.633577208012662,17.453588333505085,0.0,0.0,37.848035305801965,10.337913764783737,6.923737199690624,47.264930809717924,59.144931056359304,0.0,11.454175413722904,135.29000000000002,11.642891640131648,9.901064578912528,0.0,18.466911174490676,34.471215238924984,11.126902983393991,0.0,25.25331490822692,50.245676810150904,30.79889786650915,9.154013890853395,11.055062540391656,0.0,21.163142478761493,24.51000994205682,2.6939230814238457,1.048538569202784,14.47045877017154,1.5773697851054003,5.231494832886462,0.0,0.24,35,3,10,0,1,1,2,2,4,10,3,10,7,0,0,0,5,4.129620000000003,128.11870000000002,0,1,1,0,0,4,0,0,0,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=c1[nH]c(N2CCC(c3cccc(F)n3)CC2)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1,7.35,13.621344578354218,13.621344578354218,0.18045751436457946,-0.4474687396849417,0.3562181416559868,18.72972972972973,499.5940000000003,469.3540000000003,499.24958680000003,190,0.2634325653298286,-0.36520942118408045,0.36520942118408045,0.2634325653298286,0.9459459459459459,1.8108108108108107,2.6216216216216215,19.142931887433445,9.930345481233738,2.257922902650692,-2.3243636080913443,2.303573456805374,-2.396310638085375,5.8313403407612805,0.4754275250386476,2.9319712719017494,1.3151210564961335,1458.6371411482683,25.191659197566096,20.58277435605119,20.58277435605119,18.13616292858424,12.990310517820578,12.990310517820578,9.836445718069346,9.836445718069346,7.348599045093304,7.348599045093304,5.36521080516965,5.36521080516965,-3.849999999999999,457162296.1114505,23.542707272286908,10.256662041789925,5.03982892647602,213.93022236444327,15.533486938863138,11.381314269532023,0.0,11.896036625183855,5.559266895052008,0.0,9.77851570501903,9.967957041894417,9.374393568622029,0.0,30.33183534230805,56.49351117146305,42.674168302360336,11.210628712464722,4.39041504767482,22.669126990902583,0.0,25.252702687795164,0.0,37.64303336701339,36.39572395850711,76.59273303432416,11.257379486545457,21.092753833915147,16.15661710649634,0.0,0.0,52.15678053658709,0.0,5.947697344197361,37.295120532713895,59.39184080022631,0.0,22.160304418626517,98.83,5.947697344197361,9.184952231746642,0.0,17.51901377036136,36.113094357192125,55.369652230458705,6.06636706846161,6.06636706846161,42.46456947923127,25.501443980757553,9.967957041894417,13.621344578354218,0.0,32.44802391664857,7.98796150560265,2.4590948001218296,0.8453687335239657,16.894463585826976,3.693687477727951,3.2167220688605025,0.0,0.35714285714285715,37,3,8,0,2,2,1,3,4,7,3,9,5,0,2,2,6,4.067100000000003,143.49209999999985,0,0,0,0,0,4,1,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
O=c1[nH]c(N2CCN(c3ccccc3C(F)(F)F)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,7.35,13.569503946268053,13.569503946268053,0.11550545486567776,-4.425071283412239,0.33291669138025176,18.487179487179485,555.6300000000003,527.4060000000003,555.2028141760001,204,0.4178968461003353,-0.367489924721799,0.4178968461003353,0.367489924721799,0.9743589743589743,1.7179487179487178,2.4615384615384617,32.133540601390735,10.08007511247964,2.351374604342376,-2.3716440995686425,2.3704021789811094,-2.478030908962853,7.212635554656994,-0.1366665452782689,3.365924322857524,1.2963043557631937,1488.8369225111328,26.984552416379547,21.092251054154254,21.90874763508198,18.864324546395032,13.002850030865199,13.819346611792925,9.776501978242663,10.80715086016903,7.181717320759247,8.235611913859163,5.209726916958703,6.218320613074363,-3.639999999999999,1054102481.0801034,25.628090652904827,10.495588062084746,5.304415130059551,226.44184212996413,20.433396669713616,16.388937966384788,0.0,5.948339280986494,5.559266895052008,6.176298517443475,9.77851570501903,4.9839785209472085,18.155223663971668,11.336785877934737,24.26546827384644,43.651867925611036,44.453009133394396,15.78007212578236,13.171245143024459,39.006994845525185,0.0,20.268724166847957,0.0,25.059782592443455,54.38514650118274,64.4481921185137,10.571075188549761,25.992663564765625,30.62483347652955,0.0,11.336785877934737,60.26231482746503,6.176298517443475,0.0,18.405094737549014,53.3254737317647,0.0,20.787695822635122,89.18,11.73975000914047,17.96578232709628,0.0,17.28849399888353,48.51630287102159,42.21414376022414,23.469520014857956,10.966276799312087,29.165378004696915,15.617555728959871,9.967957041894417,41.69140031953035,1.4444507732234584,29.65197168967083,7.454800784934643,0.4603175065495386,0.8807768729303271,13.498532649918314,-2.4539097886730374,3.2883258585822333,0.0,0.37037037037037035,39,3,8,0,2,2,2,2,4,8,3,12,5,0,2,2,6,4.555900000000003,148.8560999999998,0,0,0,0,0,3,1,0,0,0,0,0,0,4,3,0,0,0,1,0,0,3,0,0,0,3,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
CN(C)[C@H]1CC[C@H](Nc2ncnn3ccc([C@H]4CC[C@H](C(N)=O)CC4)c23)CC1,7.35,11.4856341890805,11.4856341890805,0.033200385941567934,-0.1535138481571212,0.8274475311559512,28.535714285714285,384.5280000000003,352.2720000000001,384.26375964399995,152,0.22002838374090009,-0.3694383859736586,0.3694383859736586,0.22002838374090009,1.1428571428571428,1.8571428571428572,2.5,16.146870716747337,9.784289763921782,2.2858467082743177,-2.330190690597687,2.388453460022546,-2.3596753928801966,5.767734510644606,-0.12227895191911595,3.135363992045298,1.5066241284652262,815.4101812961005,19.672997628507925,16.972759075473085,16.972759075473085,13.524877143252588,10.571255820738752,10.571255820738752,8.737215040742354,8.737215040742354,6.822230892013083,6.822230892013083,5.032316831349289,5.032316831349289,-2.1499999999999995,3459334.8826153544,19.17881184877256,8.070719158284195,3.853007497859247,166.23089110476565,15.950365812018994,11.844020792380803,5.817862777835028,5.907179729351506,0.0,0.0,4.794537184071822,9.499376414562832,5.098681808301038,0.0,0.0,83.00964155508247,24.198431276070387,0.0,4.794537184071822,17.241743224802796,0.0,19.497967953714344,11.651573523323577,69.36816068786541,19.41213256936071,24.153982206536224,0.0,11.050456081168516,5.817862777835028,0.0,0.0,51.58417330671615,4.794537184071822,5.917906046161393,62.84793052126648,18.59053071483923,0.0,5.516700717616262,88.54999999999998,0.0,4.794537184071822,0.0,11.8250857755129,18.001587704457314,37.01784998715533,31.246737983401033,6.3273200747645415,10.712241465228699,40.46106969792104,5.733667477162185,1.9407651486520534,0.0,18.42402833730246,8.125015923814175,7.898452223230432,1.2657559938548049,3.3230964405553705,12.177194732093653,0.0,4.345691200497054,0.6666666666666666,28,3,7,2,0,2,0,2,2,6,2,7,5,2,0,2,4,2.7730999999999995,110.23410000000005,0,0,0,0,0,3,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
