pIC50,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,BCUT2D_LOGPLOW,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi2n,Chi2v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA3,SMR_VSA5,SlogP_VSA5,TPSA,EState_VSA1,VSA_EState1,HeavyAtomCount,NOCount,NumAromaticCarbocycles,NumAromaticHeterocycles,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolMR,fr_NH0,fr_benzene,fr_pyridine
8.28,512.5960000000003,484.3720000000003,512.1954223759999,190,-2.476861922416934,1390.849791160456,25.708531534440656,20.061402001265765,20.87789858219349,17.280025428031987,11.531133998504565,8.488190597986337,10.243396191731785,-3.5700000000000007,25.52074840301194,11.003104486808525,5.796637702004765,209.01034246672276,14.690051906346504,17.984904530363657,0.0,30.028053187103392,28.879156149440423,19.88931522852921,29.76891456684706,154.26999999999998,10.209329170397666,35.507582784132374,36,12,0,3,9,13,9,133.98639999999995,5,0,2
8.28,482.5520000000003,456.3440000000003,482.22910545200006,182,-2.433864126753194,1431.7498705026371,25.07033885400645,20.06332300641639,20.06332300641639,17.51237168849655,11.75518995394618,8.788372094024847,8.788372094024847,-4.56,23.1944675386881,9.970532181720118,4.799083376624131,207.7356033417408,14.951935562841626,15.04237629818471,0.0,34.895362675987265,30.049208910294176,19.88931522852921,29.76891456684706,136.68,0.0,1.5857529519773523,36,11,0,4,10,11,6,137.40659999999994,7,0,3
8.28,548.6230000000002,515.3590000000004,548.2659651360001,210,-2.4220906516058647,1447.9861720732722,28.44058234200953,22.523642517949163,22.523642517949163,19.117543404019088,13.579421540824471,11.200060492846877,11.200060492846877,-4.109999999999999,27.45663589976472,11.172117147982188,6.200969482256483,230.73402450133656,14.358372089569237,15.04237629818471,0.0,35.15694004658689,30.3820189933533,76.22881200172722,68.29384430440314,157.85,17.679905935845486,15.855060867949248,40,11,0,3,9,12,9,145.43539999999985,5,0,2
8.28,410.5030000000001,388.3270000000002,410.152494944,150,-2.107525475768223,1172.8751052265584,20.38010440969447,16.215336786314545,17.03183336724227,14.046045193307767,9.444549425789653,7.06100643537026,8.091655317296626,-3.04,19.28398278440829,8.13855399986005,4.0555371796490345,170.79752102420426,4.9839785209472085,0.0,5.213385095654868,11.884229846296638,24.961826880995503,32.85489325736779,20.268296022307258,108.72,0.0,1.7304234149367836,29,8,0,4,8,9,7,115.15420000000002,4,0,2
8.28,431.89900000000017,408.7150000000002,431.152430876,158,-2.4175999223008877,1090.6805166066629,21.465890847321376,16.6931541155588,17.449083061577255,14.219365256252168,9.763662736635428,8.090031379910236,8.526467160382222,-2.7099999999999995,20.558250861241085,7.847184852966317,4.391528932263805,177.83151945210284,14.358372089569237,0.0,11.600939890232516,28.419278297018145,19.8518452936921,44.50368468087521,37.04710632100208,92.07,17.679905935845486,15.834350122023633,30,7,0,3,6,9,7,114.04670000000004,3,0,2
8.28,443.4580000000002,420.2740000000002,443.188129416,168,-2.4182085313967043,1167.145045728515,23.46589084732138,17.803124256182546,17.803124256182546,15.133578818625264,9.85131718518565,7.924001992946137,7.924001992946137,-3.65,23.022386137565853,9.23344968510264,4.973416445833692,182.6452431268932,18.748787137244054,15.04237629818471,0.0,41.19878087573485,25.06523038934697,38.58577863471381,36.69265176653768,128.75,36.941094143180926,28.579107003159827,32,9,0,3,8,11,8,113.96170000000004,5,0,2
8.28,406.45000000000016,384.2740000000001,406.186571944,154,-2.406076977791788,1129.7722732084528,21.087211190881018,16.55220007949801,16.55220007949801,14.600886748174158,9.776070809881803,7.078439725310674,7.078439725310674,-3.71,19.599703497162448,8.343119971711724,3.7480345979171465,172.60260122743847,9.967957041894415,15.04237629818471,13.344558822616634,42.26673758786442,25.06523038934697,25.807221274690605,35.68682061300846,143.76999999999998,0.0,6.771324893347003,30,10,0,3,9,10,7,111.2583,5,0,2
8.28,536.6120000000002,503.3480000000004,536.2659651360001,206,-2.512820141420472,1369.5897279996077,27.57033885400645,22.023642517949163,22.023642517949163,18.70685980149613,13.202647664782166,10.818246031480646,10.818246031480646,-3.66,26.927647634882533,11.21498332626034,6.1627707231187046,225.3211055164031,14.358372089569237,15.04237629818471,0.0,54.41254480476068,30.3820189933533,69.42900958502315,55.45220105855111,150.01,17.679905935845486,21.13585492266024,39,11,0,3,10,12,9,142.31139999999985,5,0,2
8.28,494.5710000000004,463.3230000000003,494.244167072,190,-2.4187934069991823,1278.9006450435393,25.871668241257183,20.408287446298758,20.408287446298758,17.189221711291086,12.08925993528922,9.910147263752329,9.910147263752329,-3.55,25.540154591082626,10.599960787022187,5.636519194455547,208.5397772308689,14.358372089569237,5.261891554738487,6.4208216229260096,28.960096474973813,19.8518452936921,57.34532792672724,55.45220105855111,136.09,17.679905935845486,16.013945919189982,36,9,0,3,8,10,8,133.56150000000002,4,0,2
8.28,418.44800000000015,394.2560000000002,418.1928804479999,160,-2.417900461020874,1061.121577636662,22.051677284948283,17.14880387949604,17.14880387949604,14.057569213703696,9.468533360753622,7.84109096783888,7.84109096783888,-3.14,21.56603947942825,8.307943119601418,4.702517240384798,171.88772133102788,18.748787137244054,9.780484743446223,0.0,35.790332126502975,25.06523038934697,45.50951583440444,38.05293747453131,104.96,23.497126776891378,28.80905403401605,30,8,0,3,7,10,7,108.90370000000004,4,0,2
8.28,443.45800000000025,420.2740000000002,443.1881294160001,168,-2.417560067648354,1151.2361647780144,23.30275414050484,17.639987549366015,17.639987549366015,15.239731968507911,9.93059688153062,7.693625827790552,7.693625827790552,-3.65,23.022386137565853,9.65453411357082,5.148369424350245,182.6452431268932,14.358372089569237,15.04237629818471,0.0,41.8315310188618,25.06523038934697,32.04102222880124,36.18973618977307,128.75,24.3544969081204,28.032714543299164,32,9,0,3,8,11,9,113.98370000000004,5,0,2
8.28,471.5120000000002,444.2960000000002,471.219429544,180,-2.417668380585847,1222.7524072576423,25.095647359318303,19.432880768179466,19.432880768179466,15.88617857791464,10.705871266716084,9.119792075844652,9.119792075844652,-3.65,24.98195010140728,9.68589859665007,6.02041290475518,195.37512735568643,18.748787137244054,15.04237629818471,0.0,35.15694004658689,25.06523038934697,51.55725644692816,50.03721058915431,128.75,29.89342216050374,29.517853575668312,34,9,0,3,8,11,9,123.19570000000006,5,0,2
8.28,401.44600000000014,377.2540000000001,401.197551228,154,-2.417787030155721,888.9111573860714,21.60408352775558,16.69348913729718,16.69348913729718,13.59557401616448,9.002200855059382,7.277539755973285,7.277539755973285,-3.3200000000000003,21.974230695746577,9.249869819878109,6.359235771093598,167.96031989982546,19.342350610516448,5.261891554738487,0.0,41.35378361819996,20.26872416684796,45.50951583440444,43.6163889662283,135.85,17.679905935845486,13.917044762373392,29,9,0,2,8,10,8,106.55240000000003,4,0,1
8.28,393.45100000000014,370.26700000000017,393.1913229760001,150,-2.278104053270475,1066.3672285740563,20.96589084732138,16.547195310164092,16.547195310164092,13.884249150759292,9.358207258354993,7.085724216606467,7.085724216606467,-3.51,20.230095177968085,8.665239109997108,4.672205242031773,167.94923020664413,9.967957041894415,15.04237629818471,0.0,29.11509921743893,25.06523038934697,39.33784043889415,43.11347338946369,128.75,6.103966387748303,1.5665869742831322,29,9,0,3,8,9,7,108.76470000000002,5,0,2
8.28,481.58200000000033,454.3660000000002,481.1896087239999,178,-2.447513635323753,1309.8352526236852,24.24191172926027,19.06236250384108,19.956789694841,16.33373889354247,11.129420902954395,8.66141937240131,9.609731062870235,-3.4900000000000007,23.66092783538205,10.19297818805814,5.3492657321826655,199.10813667038727,18.385754026223356,5.261891554738487,0.0,22.69107764781091,24.75175502454258,38.7727993035292,42.610557812699085,133.01,10.70415733503938,23.70867892023275,34,10,0,3,9,11,7,129.5817,5,0,2
8.28,414.4850000000002,387.2690000000002,414.217952324,160,-2.417779894526435,1027.7536489832023,21.888540578131757,17.478326349366103,17.478326349366103,14.13004885877513,9.749004195415717,7.986450186447964,7.986450186447964,-3.2,21.50746527777778,8.662346056424143,5.235354273192112,174.06976408663076,13.889791462237651,5.098681808301038,0.0,28.91334570089308,19.9148468268702,45.50951583440444,38.05293747453131,103.58,17.679905935845486,15.732016987625302,30,8,0,3,7,9,8,114.99740000000006,3,0,2
8.27,500.5750000000002,467.31100000000026,500.254731756,194,-2.417879006177263,1220.9700792055205,26.45745467888409,21.1316862234773,21.1316862234773,16.98942086628183,11.774021445014112,9.234512195319812,9.234512195319812,-3.73,26.867454311778904,11.33796084117716,6.688059596298481,208.81878234949556,19.152909273641058,0.0,0.0,30.003526947789737,25.16863389769843,58.97800944000764,50.54012616591893,130.4,23.773146006783904,20.773999570431965,36,10,0,3,8,11,10,135.0124,3,0,2
8.27,552.6950000000004,511.3670000000004,552.322417392,216,-2.4178790830510786,1326.7155563878002,28.86323207281991,23.8363221081358,23.8363221081358,19.00705895648687,14.15241364598568,11.64537834005815,11.64537834005815,-3.53,29.452616835471822,12.760313987742949,7.559710142456256,234.52411653844248,14.358372089569237,0.0,19.26246486877803,23.396644983276826,25.16863389769843,90.57920197787308,82.14131870378438,121.17,17.679905935845486,16.012783213334934,40,9,0,3,7,10,11,154.18939999999978,3,0,2
8.26,434.5440000000003,404.30400000000026,434.2430241999999,168,-2.2805170666007704,1137.5774400891369,23.302754140504845,19.268123190814585,19.268123190814585,15.174853712509451,10.740542422114418,8.891782510986289,8.891782510986289,-3.4400000000000004,23.227899043337622,9.791404452552625,5.829093833042369,188.1752664777936,9.967957041894415,5.261891554738487,0.0,22.415340069061244,19.8518452936921,52.68239926151077,56.96094778884493,104.86,0.0,7.538275389169065,32,8,0,3,7,8,8,124.99390000000004,4,0,2
8.26,477.5720000000003,450.35600000000034,477.227708484,180,-2.359389490234635,1481.0630624155572,25.07033885400645,20.27119011098843,20.27119011098843,17.51237168849655,12.060252998219504,9.23150794737033,9.23150794737033,-4.51,23.24210777330551,10.00140895469222,4.817310613195223,209.2780871351871,9.967957041894415,5.261891554738487,6.076020106833881,16.814289258077554,24.83582381463931,45.19362092645521,54.59483092732209,108.52,0.0,1.857380356335984,36,8,0,4,7,8,6,139.65789999999987,5,0,3
8.26,489.45800000000025,467.28200000000027,489.173622224,184,-2.423328200587433,1299.666958965224,25.380104409694468,18.796443800842184,18.796443800842184,16.491350293437172,10.60424894147054,8.69739715845963,8.69739715845963,-3.7599999999999993,24.367281858677615,9.12137749702099,5.03033667839089,197.2834347201937,23.13920218491888,15.04237629818471,0.0,41.763822011099805,25.06523038934697,37.58457060311776,29.76891456684706,137.98,42.79591430351352,48.795132053813305,35,10,0,3,9,13,7,118.0787,5,0,2
8.25,469.97700000000026,441.7530000000002,469.19930081600006,174,-2.4020060325962604,1168.8263425650405,23.53480494807372,18.930544714199986,19.68647366021844,15.850575645948078,11.140699433392712,8.646126103340265,9.08256188381225,-3.1999999999999997,22.97489589530042,9.741510127623815,5.081836853018348,196.86606247317343,9.967957041894415,9.780484743446223,11.600939890232516,22.47031465173496,30.382018993353302,51.61444254938121,49.8887495668541,113.83,0.0,1.623914809660314,33,9,0,3,7,10,6,127.7076,4,0,2
8.25,407.4780000000001,382.2780000000001,407.20697304,156,-2.2801690855193337,1084.6386726266965,21.672997628507925,17.254302091350635,17.254302091350635,14.422253953220077,9.82448442508853,7.559470918424149,7.559470918424149,-3.51,21.204924512748317,9.325064666284543,4.722909490737756,174.3141723210407,9.967957041894415,15.04237629818471,13.847474399381248,29.618014794203543,25.06523038934697,33.23387405114585,43.11347338946369,128.75,0.0,1.5473489071554547,30,9,0,3,8,9,8,113.33370000000004,5,0,2
8.25,503.55600000000015,477.3480000000002,503.163868152,186,-2.391974594016593,1229.78511795033,24.52636877963644,18.72478402722649,19.541280608154217,16.939892043425118,11.366860468475489,8.66772510879285,9.525827960650863,-2.899999999999999,23.823820412673324,9.993194448877682,4.79633988427937,203.61565742466,9.374393568622027,4.9839785209472085,0.0,31.05349914077056,14.951935562841626,24.670595227570573,6.4208216229260096,143.82999999999998,29.726946545857963,18.72139153533974,35,10,1,2,10,12,6,129.0088,3,1,0
8.25,548.647,520.4230000000003,548.1511746159999,198,-2.7275479314333246,1476.396827933418,26.112155217263343,20.033179461455315,21.666172623310768,17.5654304712034,12.007082681205576,10.39737146683412,13.410458327079509,-2.62,24.701715384807848,8.712354764885175,4.208082216719232,216.2058097557805,17.70699149657238,4.9839785209472085,12.13273413692322,28.61819703449303,19.25715155413786,24.670595227570573,6.4208216229260096,171.98,39.75023769926555,25.87660754359077,37,12,1,2,11,14,6,139.15159999999997,4,1,0
8.25,420.5170000000003,392.2930000000002,420.2273741359999,162,-2.2711413032503174,1097.1300314606751,22.38010440969447,18.34547346000421,18.34547346000421,14.884249150759294,10.426821075657257,7.850493964640411,7.850493964640411,-3.4400000000000004,22.249819655351104,10.046127643649356,5.584748998979876,181.81032436339697,9.967957041894415,5.261891554738487,0.0,22.91825564582586,19.8518452936921,46.26157763858477,50.03721058915431,104.86,0.0,7.350196685465362,31,8,0,3,7,8,9,120.37690000000003,4,0,2
8.25,424.4800000000002,399.2800000000002,424.20230226000007,162,-2.417509130005154,1096.7964547670213,22.00986092169139,17.3925399117392,17.3925399117392,14.7918449013236,10.18440703571417,8.25483099856354,8.25483099856354,-3.33,20.923177460793287,8.425830723439432,5.237437724595938,178.8786314821661,14.358372089569237,0.0,0.0,28.91334570089308,20.26872416684796,44.50368468087521,37.04710632100208,112.06,17.679905935845486,14.007181477192455,31,8,0,3,7,9,8,117.2294,3,0,3
8.25,523.6130000000003,489.3410000000003,523.270716168,202,-2.42069192145252,1353.4258413497064,27.664561460070644,22.071043991422545,22.071043991422545,17.86254177423549,12.74373247781998,11.08276715255236,11.08276715255236,-3.62,27.415738117996856,10.629649229312854,6.086190830211222,220.45776300901343,14.358372089569237,15.04237629818471,6.4208216229260096,40.757990857570576,25.06523038934697,76.79385313709216,69.29967545793235,148.98,23.280956746829176,15.831509904404024,38,10,0,3,9,11,8,140.56849999999991,5,0,2
8.24,433.43400000000025,411.2580000000002,433.17255960400007,164,-2.3114545287289423,1104.078537599359,22.17299762850792,17.109123391028813,17.109123391028813,14.740533306307348,9.854219780477544,7.619851760303113,7.619851760303113,-3.14,21.105774091511048,8.180097514431251,4.481716293645825,176.35706056338455,4.9839785209472085,18.26992695132549,6.06636706846161,13.151638370425497,19.66437299524391,25.05978259244345,35.06587724876873,72.28,17.77740624164344,46.02584466157433,31,7,1,2,6,10,4,109.24520000000004,4,1,1
8.24,466.5170000000003,439.3010000000003,466.2128669439999,178,-2.45016817640702,1255.8072656168438,24.50986092169139,19.300408040510312,19.300408040510312,16.093285359101184,10.934679413920977,9.510693603798176,9.510693603798176,-3.5500000000000003,23.60291546850596,9.00490389964121,4.854863209494061,196.12920447938663,14.358372089569237,5.261891554738487,6.923737199690624,42.17386040399965,19.8518452936921,32.543937805565854,36.69265176653768,125.09,17.679905935845486,21.24172108378111,34,9,0,3,8,10,8,124.52270000000006,4,0,2
8.24,499.45700000000016,479.29700000000025,499.1692055400001,186,-2.417211354989627,1453.2326279246597,26.03480494807372,19.023109677384397,19.023109677384397,17.06190051135326,10.541295520830344,8.32409168042403,8.32409168042403,-4.510000000000001,24.60940540036606,9.62396032469656,5.102762304455404,201.7767683956464,24.02415354566163,19.141403458389163,0.0,47.04116989288353,34.61630855808553,32.169580133720984,36.31829409469282,146.57,30.77404186960382,42.00558590999893,36,11,0,4,10,14,8,121.6647,7,0,2
8.24,528.6290000000002,491.3330000000003,528.286031884,206,-2.417879107080537,1268.1765744905729,28.034804948073724,22.70903649266692,22.70903649266692,17.8452629139384,12.629863492670678,10.50635057750902,10.50635057750902,-3.73,28.83530802548573,12.209147432056517,7.639028460505414,221.5486665782888,19.152909273641058,0.0,13.847474399381248,30.003526947789737,25.16863389769843,65.90174663969826,57.46386336560956,130.4,23.773146006783904,21.069960837399726,38,10,0,3,8,11,11,144.1763999999999,3,0,2
8.24,427.5340000000002,402.3340000000002,427.17904404,158,-2.4032282186083607,1100.218317348425,20.50142475325412,16.90250431045268,17.719000891380407,14.686673185801064,10.356304877803362,7.662298507771299,8.692947389697661,-2.56,19.40626394473257,8.2874137075977,3.775662456328945,177.46150125537147,4.9839785209472085,4.9839785209472085,0.0,23.6076118403434,25.252702687795164,25.807221274690605,18.53557124070048,108.06,0.0,6.454869920340838,30,9,0,3,9,10,4,118.55010000000004,4,0,1
